datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
8/3/2012 00:30,missoula,mt,us,changing,240,3-4 minutes,Changing shapes and colors spotted over the the city of Missoula,8/19/2012,46.8722222,-113.9930556
8/4/2013 23:00,missoula,mt,us,light,3600,1 hour,Appearing and disappearing lights above and below&#44 and on mountain line.  moving slow then very fast like a shooting star then not movi,8/30/2013,46.8722222,-113.9930556
8/5/2003 23:37,kalispell,mt,us,light,3600,1 hour +,Several nights of sightings,8/28/2003,48.1958333,-114.3119444
8/6/2006 16:00,missoula,mt,us,disk,45,45 seconds,White disk flying over Montana,10/30/2006,46.8722222,-113.9930556
8/8/2004 00:00,stevensville,mt,us,circle,1500,approx 25 minutes,red circle during thunderstorm,2/22/2005,46.5100000,-114.0922222
8/9/2003 10:45,glendive,mt,us,chevron,180,3 minutes,3 chevron shaped objects flying in formation that disappeared,8/28/2003,47.1052778,-104.7119444
9/10/2003 21:00,bozeman,mt,us,other,900,about 15 minuts,green laser beam that was big shot threw the sky for 15 minuts then vanished  like some one truned off the light swich,12/12/2011,45.6797222,-111.0377778
9/11/1995 23:23,whitefish,mt,us,,300,5 min.,Man &amp; wife witness cluster of lights move along hor. to NE near Salish Mtn. Obj. suddenly &quot;fires&quot; 4 &quot; bolts of light&quot; at mtn. twice.,11/2/1999,48.4111111,-114.3366667
9/1/2005 21:55,great falls,mt,us,light,180,3 minutes each,First Incident:  At 21:55 I was outside and noticed a light in the sky moving. It looked just like a star. There was no flashing strobe,9/15/2005,47.5002778,-111.3000000
9/1/2012 11:15,helena,mt,us,light,20,20 seconds,A VERY BRIGHT STATIONARY STAR BEGINS MOVING&#44 THEN DIMS OUT AFTER A BRIEF RED DIM LIGHT.,9/24/2012,46.5927778,-112.0352778
9/12/1998 10:30,lolo,mt,us,disk,300,5 min,My son and I saw a bright&#44 white colored object in the sky right near the moon&#44 but lower about a half hour ago.,9/26/1998,46.7588889,-114.0800000
9/13/1995 00:30,missoula,mt,us,,2700,45 min.,Man reports witnessing at least 15-20 strange looking objects streaking silently overhead.,11/2/1999,46.8722222,-113.9930556
9/13/2000 00:04,bozeman,mt,us,other,4,3 - 4 seconds,An angular&#44 heat glowing object w/ a tail smoothly streaked in a S.E. path&#44 clearing a mtn. range on 09/13/00 at 24:04.,12/2/2000,45.6797222,-111.0377778
9/13/2002 05:30,ft. smith,mt,us,unknown,600,5 - 10 min,Three bright lights with no sound.,9/28/2002,45.3127778,-107.9363889
9/14/2005 20:40,havre,mt,us,formation,600,10 min.,Many lights in the sky all at once&#44 four witnesses.,4/17/2008,48.5500000,-109.6833333
9/14/2005 20:40,havre,mt,us,light,600,10 minutes,Many lights appear at once&#44 4 known witnesses.,3/4/2008,48.5500000,-109.6833333
9/15/1999 23:00,columbia falls,mt,us,disk,30,30 seconds,Bright object seen close up in Montana &#3999.,11/11/2013,48.3725000,-114.1805556
9/15/2008 05:30,eureka,mt,us,triangle,3600,1 hour,I am missing one hour of time. 500 Lights On Object0: Yes,10/31/2008,48.8800000,-115.0525000
9/15/2012 20:40,billings,mt,us,unknown,240,aprox 4 minutes,2 red lights moving NE to SW silently,9/24/2012,45.7833333,-108.5000000
9/15/2012 21:15,jackson,mt,us,oval,5,5 seconds+,Spacecraft entering Earth&#8217;s atmosphere.,12/20/2012,45.3680556,-113.4080556
9/17/2005 22:00,havre,mt,us,fireball,120,several minutes,Bright Lights on the High-Line,3/4/2008,48.5500000,-109.6833333
9/20/2009 03:00,missoula,mt,us,fireball,7,5-7 seconds,One bright &#44dark pink&#44 slow moving&#44 orb went through my yard at 3am lasting 5 or so seconds.,12/12/2009,46.8722222,-113.9930556
9/21/1999 09:10,hamilton,mt,us,disk,300,5+ mins.,Husband saw 1st. It was sitting still directly west of Hamilton&#44 over Bitterroot Range. As soon as he pointed it out to a friend&#44 it be,10/2/1999,46.2469444,-114.1594444
9/21/2005 22:00,whitefish (?),mt,us,flash,240,half hour,flashing red and green object at night.. then suddenly a flash bulb type of light went off right below it.,10/11/2005,48.4111111,-114.3366667
9/21/2012 20:30,moccasin,mt,us,other,20,20 seconds,Yellow orange elongated bar shape converted to three individual dots.,9/24/2012,47.0533333,-109.9097222
9/21/2012 20:47,valentine,mt,us,fireball,60,1 minute,Four orange lights in sky.,9/24/2012,47.3116667,-108.4213889
9/23/1999 22:00,whitefish,mt,us,circle,600,10 min,Circular Craft Flashing a Red Beam,8/28/2003,48.4111111,-114.3366667
9/24/1998 23:59,wyola,mt,us,disk,600,half an hour, I looked forward and noticed in the upper right hand corner of the wind shield a dark well defined disk shaped object.,11/1/1998,45.1294444,-107.3925000
9/25/2006 04:30,marion,mt,us,unknown,2100,35 minutes,Bright spot in sky blinking red and green and (sometimes) white light&#44 stationery place in sky for 30 minutes.,10/30/2006,48.1055556,-114.6622222
9/25/2013 05:17,three forks,mt,us,circle,2700,45 minutes,Strange movement of circular lights.,9/30/2013,45.8925000,-111.5513889
9/4/2004 24:00,kalispell,mt,us,triangle,120,2 minutes,Triangle Craft  ((NUFORC Note:  NOSS satellite formation??  PD)),9/29/2004,48.1958333,-114.3119444
9/6/2012 11:38,bozeman,mt,us,flash,2,seconds,There was a blue flash south of Bozeman&#44 MT that ended with a blue light dropping downward.,10/30/2012,45.6797222,-111.0377778
9/8/2007 17:25,stevensville,mt,us,cylinder,300,aound 5 min.,White noiseless craft going south-east overhead.,10/8/2007,46.5100000,-114.0922222
9/8/2009 20:50,anaconda,mt,us,sphere,150,2.5 min,Two bright lights travelling fast across the sky&#44 then disappear.  ((NUFORC Note:  ISS and Space Shuttle in formation.  PD)),12/12/2009,46.1286111,-112.9413889
9/8/2012 16:30,rocky boy,mt,us,diamond,10800,2-3 hours,Me &amp; a couple of friends went outside to smoke a cig &amp; we noticed a craft hovering above centennial mt. the colors i saw were blue&#44 re,9/24/2012,48.2561111,-109.7875000
9/9/2000 03:30,gardiner,mt,us,light,120,2 minutes,Yankee Stadium in the middle of nowhere,4/25/2002,45.0319444,-110.7050000
9/9/2009 21:00,wolf point,mt,us,light,300,5 minutes,Three objects were seen&#44 one blinking and the other two in particular glowing bright and dimming in the same path. ((ISS?)),12/12/2009,48.0905556,-105.6400000
